1.071514,0
1.29364,0
1.6276,0
1.968076,0
2.158686,1
2.48086,0
2.621187,1
2.963455,1
3.254384,1
3.449889,0
3.786427,1
3.954506,1
4.262318,1
4.583247,1
4.754441,0
4.99837,1
5.176281,0
5.332326,1
5.657713,1
5.985431,1
6.214713,0
6.33944,1
6.528228,0
6.681785,1
6.879696,0
7.037259,1
7.186359,0
7.35665,1
7.534013,0
7.693677,1
7.878901,0
8.035643,1
8.232358,0
8.40761,1
8.544497,0
8.744851,1
8.946319,1
9.258506,1
9.450207,1
9.769337,1
10.04037,1
10.22879,0
10.38645,1
10.56675,0
10.74479,1
11.09813,1
11.2682,1
11.43792,1
11.59538,0
11.9103,0
12.08762,1
12.26986,0
12.61905,0
12.77135,1
12.94082,0
13.12809,0
13.34602,1
13.45076,0
13.65828,1
13.8547,0
14.00226,1
14.14894,0
14.31817,1
14.48129,1
14.65242,1
14.82574,1
14.99227,1
15.15733,1
15.32978,1
15.49585,1
15.65824,0
15.8246,1
16.22346,1
16.57261,1
16.73093,0
16.87938,1
17.04794,0
17.22676,1
17.56726,1
17.88654,1
18.03949,0
18.19898,1
18.33039,0
18.51903,1
18.87076,1
19.19872,1
19.34822,0
19.51129,1
19.68011,0
19.8716,1
20.2366,1
20.54739,1
20.72783,0
20.88571,1
21.0739,0
21.23533,1
21.39403,0
21.58225,1
21.7366,0
21.91419,1
22.07052,0
22.25116,1
22.42191,0
22.59775,1
22.77824,0
22.94143,1
23.10929,0
23.28335,1
23.42674,0
23.66156,1
24.05021,1
24.23567,1
24.43322,1
24.60542,1
24.78211,1
24.92253,1
25.06043,0
25.23017,1
25.58896,1
25.73509,0
25.92692,1
26.09107,0
26.30102,1
26.45734,0
26.61834,1
26.97076,1
27.15678,0
27.30806,1
27.49306,0
27.67445,1
27.82235,0
28.02774,1
28.36198,1
28.5663,1
28.63811,0
28.83871,1
28.99948,0
29.18189,1
29.33936,0
29.51172,1
29.67339,0
29.82645,1
29.97417,0
30.15274,1
30.316,0
30.49617,1
30.68394,1
30.8389,1
31.03439,1
31.20734,1
31.37159,1
31.53498,1
31.69035,1
31.85266,0
31.99435,1
32.17626,0
32.34429,1
32.5195,0
32.66663,1
32.85548,0
33.00953,1
33.1589,0
33.33614,0
33.51953,0
33.70615,0
33.87767,0
34.07459,0
34.256,0
34.40082,0
34.55765,1
34.66712,0
34.84837,1
35.02015,0
35.17892,1
35.32014,0
35.52548,1
35.669,0
35.84898,1
36.02746,1
36.22111,1
36.40194,1
36.58117,1
36.76387,1
36.94054,1
37.08342,1
37.26276,0
37.39331,1
37.52391,0
37.7079,1
37.88018,0
38.01289,1
38.21134,0
38.34799,1
38.49846,0
38.65071,1
38.84576,0
39.00702,1
39.21605,0
39.3763,1
39.60561,0
39.76124,1
39.95724,1
40.23661,1
40.40244,1
40.57811,0
40.73819,0
40.90725,0
41.23359,1
41.38574,0
41.74643,1
42.05812,0
42.35233,1
42.93463,0
43.09725,1
43.31356,0
43.49634,1
43.66789,0
43.83536,1
44.01268,0
44.22202,1
44.48071,1
44.80855,1
45.08763,0
45.55099,1
45.73074,0
45.9077,1
46.10086,0
46.27519,1
46.43346,0
46.63063,1
46.81636,1
47.15612,1
47.47576,1
47.81334,1
48.1747,0
48.38916,0
48.58808,0
48.74757,0
48.93457,0
49.12758,0
49.30676,1
49.4095,0
49.77162,1
50.11453,0
50.42542,1
50.85664,0
51.04753,0
51.24269,0
51.43407,0
51.61839,0
51.79869,0
51.97993,0
52.15929,1
52.23466,0
52.47855,1
52.65337,0
53.35494,1
53.51062,0
53.65118,1
53.81536,0
53.9881,1
54.13563,0
54.34764,1
54.67589,1
54.84521,0
55.0112,1
55.18057,0
55.36841,1
55.51729,0
55.70587,1
56.05924,1
56.19022,0
56.38842,1
56.56498,0
56.74621,1
56.88866,0
57.08236,1
57.38428,0
57.59303,0
57.76828,0
57.91367,1
58.28792,1
58.62908,1
58.77332,0
58.93819,0
59.16582,1
59.25866,0
59.57415,1
59.91927,1
60.09403,0
60.23611,1
60.41856,0
60.62012,0
60.94833,0
61.28319,0
61.4716,1
61.64134,0
61.81675,1
61.97125,0
62.32237,1
62.68843,1
62.85292,0
63.05539,1
63.19797,0
63.34415,1
63.6818,1
64.00295,1
64.15074,0
64.34119,1
64.51165,0
64.68079,1
65.02514,1
65.40889,1
65.55372,0
65.72104,1
65.88338,0
66.0493,1
66.32905,0
66.63474,0
66.84527,0
