4.025487,0
4.390438,0
4.638453,1
4.837253,0
5.219028,0
5.367394,1
5.582753,0
5.963798,0
6.146019,1
6.511091,0
6.676323,1
6.892337,0
7.090657,1
7.488072,1
7.653656,0
7.868955,1
8.217025,1
8.415659,0
8.780121,1
9.194323,1
9.608454,1
10.02971,1
10.21206,0
10.64267,1
10.84112,0
11.47066,1
11.66946,0
11.85169,1
12.06783,0
12.28283,1
12.76364,1
12.97905,0
13.178,1
13.49257,0
13.69137,1
14.05584,0
14.48709,1
14.85104,0
15.03328,1
15.4496,1
15.63238,0
15.83079,1
16.24502,1
16.65897,1
16.89097,0
17.35511,1
17.60332,0
17.83531,1
18.05056,0
18.262,1
18.74216,1
18.99066,0
19.18998,1
19.604,1
19.81927,0
20.18345,1
20.58105,0
20.94552,0
21.29401,1
21.50879,0
22.0228,1
22.30426,0
22.63532,1
23.01636,0
23.39739,1
23.59619,0
23.81193,1
24.19259,1
24.39215,0
24.59019,1
24.93809,1
25.08791,0
25.28672,1
25.65045,1
26.04877,1
26.42909,0
26.62809,1
26.84325,0
27.07519,1
27.25756,0
27.57219,1
27.93665,1
28.10311,0
28.3177,1
28.64902,1
28.91418,0
29.11289,1
29.41109,1
29.67616,1
29.85839,0
30.12346,1
30.40516,1
30.60398,0
30.93522,1
31.21775,0
31.41565,1
31.66415,0
31.92922,1
32.11145,0
32.39309,1
32.67732,0
32.85994,1
33.10805,0
33.32342,0
33.63819,1
33.85398,1
34.21802,0
34.40026,0
34.78128,0
34.79802,1
34.98015,0
34.99665,1
35.69246,1
35.87476,0
36.22259,1
36.47108,1
36.83555,1
37.01779,0
37.23324,1
37.59763,0
37.81322,1
38.19412,0
38.37626,1
38.57505,0
38.79042,1
38.97274,0
39.32055,1
39.5526,0
39.9007,1
40.29799,1
40.66245,0
40.86127,0
41.04349,0
41.24309,1
41.42452,0
41.65645,1
41.83877,0
42.05405,1
42.3858,1
42.55105,0
42.96582,0
43.18059,1
43.39595,0
43.7439,0
43.92609,1
44.07519,0
44.30724,1
44.50624,0
44.70475,1
44.90354,0
45.08575,1
45.25229,0
45.54962,1
45.91456,0
46.32826,1
46.69272,1
46.89168,0
47.05719,1
47.28912,0
47.47156,1
47.68672,0
47.88606,1
48.06787,0
48.41589,0
48.59808,1
48.99549,0
49.19465,1
49.37652,0
49.70867,1
49.90665,0
50.33739,1
50.52029,0
50.75573,0
51.15315,1
51.50105,0
51.69992,1
52.06438,0
52.44534,1
52.82641,0
53.00861,1
53.19085,0
53.38964,1
53.58844,0
53.78725,1
54.13533,0
54.50014,0
54.71278,1
55.12612,1
55.49089,0
55.83849,0
56.03728,1
56.22102,0
56.43633,1
56.78422,1
56.96641,0
57.16522,1
57.3807,0
57.74571,0
58.12608,0
58.29174,1
58.54025,1
58.90516,1
59.07038,0
59.41835,1
59.79931,0
59.98198,1
60.24663,0
60.59466,0
60.97554,1
61.30778,1
61.75303,0
61.75418,1
62.14021,1
62.14178,0
62.51696,0
62.89752,1
63.11264,0
63.29503,1
63.64279,0
63.84158,1
64.04091,0
64.39002,1
64.60541,0
64.80423,1
65.01908,0
65.20132,1
65.41705,0
65.89713,1
66.31208,1
66.54322,0
66.74202,0
66.95739,0
67.13995,0
67.33871,0
67.52077,0
67.73602,0
68.13361,1
68.51486,1
68.92941,1
69.45895,0
69.70792,0
69.90625,0
70.10512,0
70.30386,0
70.48663,0
70.66832,0
70.90025,1
71.26472,1
71.48009,0
71.68115,1
72.02996,1
72.19527,0
72.41031,1
72.77478,1
72.99014,1
73.18894,1
73.55341,1
73.73564,1
73.90377,0
74.25146,0
74.45014,0
74.64894,0
74.96371,0
75.11308,0
75.42757,1
75.77586,0
76.31565,1
76.73991,0
77.23673,1
77.81696,0
77.81835,1
78.7000,0
78.7003,1
