4.025352,1
4.83716,0
5.566462,1
6.388113,1
7.100479,0
7.82971,1
8.624613,0
9.337099,1
10.14874,0
10.89425,1
11.65952,1
12.38861,1
13.15572,0
13.91709,0
14.67916,1
15.44165,1
16.17016,0
16.94879,0
17.67772,1
18.43985,0
19.1694,1
19.93082,0
20.69301,1
21.041,1
21.43948,1
22.28349,0
22.64795,0
23.02899,0
23.44405,0
25.27122,1
25.63568,1
26.03352,1
26.43089,1
28.30291,0
29.1485,1
29.90988,0
30.60568,1
31.40088,0
32.13503,0
32.89741,0
33.64353,0
33.65916,1
34.40067,0
34.40123,1
35.96193,1
36.67454,0
37.45323,1
38.28127,1
39.04333,0
39.7557,0
40.55104,1
41.26345,1
42.00876,0
42.75426,0
43.49976,1
44.26191,1
45.0741,1
45.83566,1
46.54803,0
46.9125,0
47.32666,0
48.07216,1
48.78463,1
49.57973,1
50.39215,0
50.77253,0
51.17048,1
51.94947,1
52.64528,1
53.4232,1
54.15213,0
54.9142,0
55.65973,1
56.0076,1
56.37247,0
57.1507,1
57.8963,1
58.59213,0
59.4369,0
60.2657,1
61.02736,1
61.78936,0
62.53493,0
63.31285,1
63.31896,0
64.77061,1
65.18442,1
66.37723,0
66.76219,0
67.14304,1
67.47453,1
67.88853,0
68.23688,0
68.61845,1
68.98193,1
69.34641,0
69.744,0
70.12515,1
70.47372,1
70.8871,0
71.25198,0
71.6492,1
71.98058,1
72.37811,0
72.39467,1
78.72998,0
78.72998,1
