8.218786,1
9.461172,0
11.03491,1
12.52584,0
14.06656,1
15.60724,0
17.21421,0
18.27448,0
19.3525,0
23.17905,1
23.51063,0
24.48792,1
24.86888,0
25.26645,1
26.04512,1
26.41994,0
26.80097,1
27.5636,1
27.96064,1
28.32604,1
29.05548,0
29.43644,0
29.83404,0
30.57954,0
30.99392,1
31.34213,0
32.12053,0
32.51802,0
32.86592,0
33.61142,1
33.97589,1
34.34084,0
35.13556,0
35.89769,0
36.64312,1
37.00759,1
37.38865,1
38.2009,0
38.94589,0
39.67482,1
40.03929,1
40.42045,1
41.23209,0
41.59708,0
41.99416,0
42.39175,1
42.75622,0
43.1376,0
43.48515,0
43.88276,1
44.24722,0
44.99272,1
45.73856,0
46.13582,0
46.51685,1
47.31208,1
48.07838,1
48.8065,0
49.18753,0
49.56857,0
50.29965,1
51.07825,1
51.82383,0
52.20477,0
52.56923,0
53.34846,1
54.1265,1
54.85543,0
55.22001,0
55.6175,0
56.37957,1
56.77717,0
57.19195,1
57.55643,0
57.93736,0
57.9534,1
58.31787,0
58.31787,1
58.70272,0
58.70272,1
59.44829,1
59.81273,1
60.19374,0
60.59132,0
60.98892,1
61.33682,1
61.71785,1
62.49659,1
62.86096,1
63.24246,0
63.63337,0
63.99764,1
64.3786,1
64.77691,1
65.17371,0
65.53818,1
65.85345,1
66.25054,0
67.0132,1
67.37742,1
67.77467,0
68.1894,0
68.56989,1
68.93476,1
69.33218,0
69.71297,0
70.07796,1
70.42534,1
70.82368,1
71.18748,0
71.20417,1
71.58501,1
71.9501,1
72.33051,0
72.33051,1
72.74467,0
72.74467,1
73.14306,1
73.50681,1
73.87149,0
73.90473,1
74.25224,0
74.26881,1
74.64984,0
75.04744,0
75.37878,0
75.39542,1
75.75981,0
75.77637,1
76.1916,0
76.52245,0
76.92342,0
76.94099,1
77.25576,0
77.28889,1
77.63679,1
78.03439,1
78.41545,0
78.79646,0
79.16093,1
79.54195,1
79.88985,0
79.90643,1
80.30482,0
80.30482,1
80.71819,0
81.06775,0
81.44882,1
81.82981,1
82.19428,0
82.21091,1
82.59188,0
82.60844,1
82.98948,0
83.00648,1
