8.249168,1
9.461966,0
11.03546,1
12.54307,0
14.08426,1
15.61036,1
17.25046,0
19.37415,0
23.0213,1
23.79993,0
24.52887,1
25.37376,1
26.08613,1
26.83164,0
27.5811,1
28.36022,1
29.09333,0
29.82228,0
30.61902,1
31.39715,1
32.12631,0
32.85502,0
33.61709,1
34.37916,1
35.1648,1
36.6558,1
38.16337,0
41.26136,1
42.73671,1
43.4647,0
44.26472,1
45.00978,1
45.77173,0
46.50067,0
47.29587,1
48.82,1
50.295,0
51.802,0
53.32613,1
54.1379,1
54.89997,0
56.39097,1
57.17024,1
57.89889,0
58.69374,0
59.48897,1
60.18513,1
60.99656,1
61.70888,1
62.50407,0
63.21644,0
64.01192,0
64.79027,0
65.53618,1
66.26471,1
67.02683,1
67.7729,1
68.58498,0
69.2805,0
70.00877,0
70.8045,0
71.59917,1
72.36124,1
73.10746,0
73.88537,0
74.664,1
76.18826,1
76.53603,1
76.8841,1
77.646,0
78.4412,0
79.15356,0
79.96533,0
80.76112,1
81.48947,1
82.23497,0
82.63257,0
83.01381,0
